reporting_airline,id,type,airport,x,y
Southwest Airlines,195,dest,MEM,913341.2595404746,-1051685.0479322155
Southwest Airlines,196,origin,BWI,1980887.5167152977,-365563.636502196
Southwest Airlines,196,dest,MHT,2266652.2564188894,174443.80657271238
Southwest Airlines,197,origin,BWI,1980887.5167152977,-365563.636502196
Southwest Airlines,197,dest,MKE,980769.513678976,-155418.02245427898
Southwest Airlines,198,origin,BWI,1980887.5167152977,-365563.636502196
Southwest Airlines,198,dest,MSP,533284.8020873081,9198.64416372486
Southwest Airlines,199,origin,BWI,1980887.5167152977,-365563.636502196
Southwest Airlines,199,dest,MSY,943779.1568939897,-1610813.662288556
Southwest Airlines,200,origin,BWI,1980887.5167152977,-365563.636502196
Southwest Airlines,200,dest,OAK,-1929816.947397706,-549399.1884917811
Southwest Airlines,201,origin,BWI,1980887.5167152977,-365563.636502196
Southwest Airlines,201,dest,OKC,218240.3077465392,-1063902.9710996167
Southwest Airlines,202,origin,BWI,1980887.5167152977,-365563.636502196
Southwest Airlines,202,dest,ORF,2086513.5755781755,-600723.1638676772
Southwest Airlines,203,origin,BWI,1980887.5167152977,-365563.636502196
Southwest Airlines,203,dest,PBI,1982322.2831828392,-1802085.774986376
Southwest Airlines,204,origin,BWI,1980887.5167152977,-365563.636502196
Southwest Airlines,204,dest,PHX,-1115699.3885834513,-1205089.0053395256
Southwest Airlines,205,origin,BWI,1980887.5167152977,-365563.636502196
Southwest Airlines,205,dest,PIT,1653058.7188770992,-301571.10045485134
Southwest Airlines,206,origin,BWI,1980887.5167152977,-365563.636502196
Southwest Airlines,206,dest,PVD,2312630.224903233,45984.38112504096
Southwest Airlines,207,origin,BWI,1980887.5167152977,-365563.636502196
Southwest Airlines,207,dest,PWM,2323046.368311461,282201.85932739975
Southwest Airlines,208,origin,BWI,1980887.5167152977,-365563.636502196
Southwest Airlines,208,dest,RDU,1892329.2704660424,-772779.4700067013
Southwest Airlines,209,origin,BWI,1980887.5167152977,-365563.636502196
Southwest Airlines,209,dest,ROC,1784302.386940441,37810.92949343497
Southwest Airlines,210,origin,BWI,1980887.5167152977,-365563.636502196
Southwest Airlines,210,dest,RSW,1822839.8385921961,-1854169.26849232
Southwest Airlines,211,origin,BWI,1980887.5167152977,-365563.636502196
Southwest Airlines,211,dest,SAN,-1603701.5452417962,-1199220.2306533586
Southwest Airlines,212,origin,BWI,1980887.5167152977,-365563.636502196
Southwest Airlines,212,dest,SAT,149495.41162521293,-1713236.8214802423
Southwest Airlines,213,origin,BWI,1980887.5167152977,-365563.636502196
Southwest Airlines,213,dest,SDF,1241535.522119959,-652005.0450171886
Southwest Airlines,214,origin,BWI,1980887.5167152977,-365563.636502196
Southwest Airlines,214,dest,SEA,-1650755.3926562539,505066.6320739882
Southwest Airlines,215,origin,BWI,1980887.5167152977,-365563.636502196
Southwest Airlines,215,dest,SJC,-1914820.4720456952,-595055.2286396603
Southwest Airlines,216,origin,BWI,1980887.5167152977,-365563.636502196
Southwest Airlines,216,dest,SJU,NA,NA
Southwest Airlines,217,origin,BWI,1980887.5167152977,-365563.636502196
Southwest Airlines,217,dest,SMF,-1850472.0747063856,-458086.04301328777
Southwest Airlines,218,origin,BWI,1980887.5167152977,-365563.636502196
Southwest Airlines,218,dest,STL,834066.6669227502,-646449.0468188728
Southwest Airlines,219,origin,BWI,1980887.5167152977,-365563.636502196
Southwest Airlines,219,dest,TPA,1720329.790563932,-1713285.848456208
Southwest Airlines,220,origin,CHS,1853007.6958618572,-1124845.6869020823
Southwest Airlines,220,dest,BNA,1193955.4135102862,-891176.9680870201
Southwest Airlines,221,origin,CHS,1853007.6958618572,-1124845.6869020823
Southwest Airlines,221,dest,BWI,1980887.5167152977,-365563.636502196
Southwest Airlines,222,origin,CHS,1853007.6958618572,-1124845.6869020823
Southwest Airlines,222,dest,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,223,origin,CHS,1853007.6958618572,-1124845.6869020823
Southwest Airlines,223,dest,HOU,460280.73628586193,-1689712.830489488
Southwest Airlines,224,origin,CHS,1853007.6958618572,-1124845.6869020823
Southwest Airlines,224,dest,MDW,1011185.7905791268,-281702.30650750065
Southwest Airlines,225,origin,CLE,1498726.2792607923,-232627.15593650908
Southwest Airlines,225,dest,ATL,1438837.9937618312,-1129310.979486318
Southwest Airlines,226,origin,CLE,1498726.2792607923,-232627.15593650908
Southwest Airlines,226,dest,BNA,1193955.4135102862,-891176.9680870201
Southwest Airlines,227,origin,CLE,1498726.2792607923,-232627.15593650908
Southwest Airlines,227,dest,BWI,1980887.5167152977,-365563.636502196
Southwest Airlines,228,origin,CLE,1498726.2792607923,-232627.15593650908
Southwest Airlines,228,dest,DEN,-398957.8437938119,-559911.2634607605
Southwest Airlines,229,origin,CLE,1498726.2792607923,-232627.15593650908
Southwest Airlines,229,dest,LAS,-1356682.4796960566,-868251.8410072095
Southwest Airlines,230,origin,CLE,1498726.2792607923,-232627.15593650908
Southwest Airlines,230,dest,MDW,1011185.7905791268,-281702.30650750065
Southwest Airlines,231,origin,CLE,1498726.2792607923,-232627.15593650908
Southwest Airlines,231,dest,PHX,-1115699.3885834513,-1205089.0053395256
Southwest Airlines,232,origin,CLE,1498726.2792607923,-232627.15593650908
Southwest Airlines,232,dest,STL,834066.6669227502,-646449.0468188728
Southwest Airlines,233,origin,CLT,1718765.594159813,-891788.5105128315
Southwest Airlines,233,dest,BNA,1193955.4135102862,-891176.9680870201
Southwest Airlines,234,origin,CLT,1718765.594159813,-891788.5105128315
Southwest Airlines,234,dest,BWI,1980887.5167152977,-365563.636502196
Southwest Airlines,235,origin,CLT,1718765.594159813,-891788.5105128315
Southwest Airlines,235,dest,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,236,origin,CLT,1718765.594159813,-891788.5105128315
Southwest Airlines,236,dest,HOU,460280.73628586193,-1689712.830489488
Southwest Airlines,237,origin,CLT,1718765.594159813,-891788.5105128315
Southwest Airlines,237,dest,MDW,1011185.7905791268,-281702.30650750065
Southwest Airlines,238,origin,CMH,1445821.7184349983,-405735.9494879742
Southwest Airlines,238,dest,ATL,1438837.9937618312,-1129310.979486318
Southwest Airlines,239,origin,CMH,1445821.7184349983,-405735.9494879742
Southwest Airlines,239,dest,BNA,1193955.4135102862,-891176.9680870201
Southwest Airlines,240,origin,CMH,1445821.7184349983,-405735.9494879742
Southwest Airlines,240,dest,BOS,2320658.4485041024,126152.13380139158
Southwest Airlines,241,origin,CMH,1445821.7184349983,-405735.9494879742
Southwest Airlines,241,dest,BWI,1980887.5167152977,-365563.636502196
Southwest Airlines,242,origin,CMH,1445821.7184349983,-405735.9494879742
Southwest Airlines,242,dest,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,243,origin,CMH,1445821.7184349983,-405735.9494879742
Southwest Airlines,243,dest,DCA,1959959.090984065,-409479.41835946374
Southwest Airlines,244,origin,CMH,1445821.7184349983,-405735.9494879742
Southwest Airlines,244,dest,DEN,-398957.8437938119,-559911.2634607605
Southwest Airlines,245,origin,CMH,1445821.7184349983,-405735.9494879742
Southwest Airlines,245,dest,LAS,-1356682.4796960566,-868251.8410072095
Southwest Airlines,246,origin,CMH,1445821.7184349983,-405735.9494879742
Southwest Airlines,246,dest,MCO,1829771.2698870576,-1638824.7811905802
Southwest Airlines,247,origin,CMH,1445821.7184349983,-405735.9494879742
Southwest Airlines,247,dest,MDW,1011185.7905791268,-281702.30650750065
Southwest Airlines,248,origin,CMH,1445821.7184349983,-405735.9494879742
Southwest Airlines,248,dest,MSY,943779.1568939897,-1610813.662288556
Southwest Airlines,249,origin,CMH,1445821.7184349983,-405735.9494879742
Southwest Airlines,249,dest,OAK,-1929816.947397706,-549399.1884917811
Southwest Airlines,250,origin,CMH,1445821.7184349983,-405735.9494879742
Southwest Airlines,250,dest,PHX,-1115699.3885834513,-1205089.0053395256
Southwest Airlines,251,origin,CMH,1445821.7184349983,-405735.9494879742
Southwest Airlines,251,dest,RSW,1822839.8385921961,-1854169.26849232
Southwest Airlines,252,origin,CMH,1445821.7184349983,-405735.9494879742
Southwest Airlines,252,dest,STL,834066.6669227502,-646449.0468188728
Southwest Airlines,253,origin,CMH,1445821.7184349983,-405735.9494879742
Southwest Airlines,253,dest,TPA,1720329.790563932,-1713285.848456208
Southwest Airlines,254,origin,CRP,248519.4938179987,-1904926.3228790544
Southwest Airlines,254,dest,HOU,460280.73628586193,-1689712.830489488
Southwest Airlines,255,origin,CVG,1316490.950820449,-539409.9479712159
Southwest Airlines,255,dest,BWI,1980887.5167152977,-365563.636502196
Southwest Airlines,256,origin,CVG,1316490.950820449,-539409.9479712159
Southwest Airlines,256,dest,MDW,1011185.7905791268,-281702.30650750065
Southwest Airlines,257,origin,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,257,dest,ABQ,-603104.745800889,-1082686.4778323667
Southwest Airlines,258,origin,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,258,dest,AMA,-155479.84081452896,-1084678.4667509194
Southwest Airlines,259,origin,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,259,dest,ATL,1438837.9937618312,-1129310.979486318
Southwest Airlines,260,origin,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,260,dest,AUS,225823.07315140465,-1638702.7618488022
Southwest Airlines,261,origin,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,261,dest,BHM,1227516.423781454,-1173804.5684248093
Southwest Airlines,262,origin,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,262,dest,BNA,1193955.4135102862,-891176.9680870201
Southwest Airlines,263,origin,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,263,dest,BOS,2320658.4485041024,126152.13380139158
Southwest Airlines,264,origin,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,264,dest,BUR,-1679613.0736233827,-1016244.4677102008
Southwest Airlines,265,origin,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,265,dest,BWI,1980887.5167152977,-365563.636502196
Southwest Airlines,266,origin,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,266,dest,CHS,1853007.6958618572,-1124845.6869020823
Southwest Airlines,267,origin,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,267,dest,CLT,1718765.594159813,-891788.5105128315
Southwest Airlines,268,origin,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,268,dest,CMH,1445821.7184349983,-405735.9494879742
Southwest Airlines,269,origin,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,269,dest,DCA,1959959.090984065,-409479.41835946374
Southwest Airlines,270,origin,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,270,dest,DEN,-398957.8437938119,-559911.2634607605
Southwest Airlines,271,origin,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,271,dest,DTW,1359641.697254995,-170996.60408534826
Southwest Airlines,272,origin,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,272,dest,ELP,-605825.3288960081,-1441254.1790057654
Southwest Airlines,273,origin,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,273,dest,FLL,1989416.8668556917,-1869685.279595282
Southwest Airlines,274,origin,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,274,dest,HOU,460280.73628586193,-1689712.830489488
Southwest Airlines,275,origin,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,275,dest,IND,1166867.010981104,-490339.71160834696
Southwest Airlines,276,origin,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,276,dest,LAS,-1356682.4796960566,-868251.8410072095
Southwest Airlines,277,origin,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,277,dest,LAX,-1689593.4354288722,-1043456.7015018368
Southwest Airlines,278,origin,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,278,dest,LBB,-169260.8260850428,-1256692.0105488796
Southwest Airlines,279,origin,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,279,dest,LGA,2155684.513057,-122316.28523641168
Southwest Airlines,280,origin,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,280,dest,LIT,712194.5002882322,-1107832.4518794755
Southwest Airlines,281,origin,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,281,dest,MAF,-209054.6593990342,-1446122.8030006909
Southwest Airlines,282,origin,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,282,dest,MCI,455074.4312943624,-619331.8913740775
Southwest Airlines,283,origin,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,283,dest,MCO,1829771.2698870576,-1638824.7811905802
Southwest Airlines,284,origin,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,284,dest,MDW,1011185.7905791268,-281702.30650750065
Southwest Airlines,285,origin,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,285,dest,MEM,913341.2595404746,-1051685.0479322155
Southwest Airlines,286,origin,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,286,dest,MKE,980769.513678976,-155418.02245427898
Southwest Airlines,287,origin,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,287,dest,MSY,943779.1568939897,-1610813.662288556
Southwest Airlines,288,origin,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,288,dest,OAK,-1929816.947397706,-549399.1884917811
Southwest Airlines,289,origin,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,289,dest,OKC,218240.3077465392,-1063902.9710996167
Southwest Airlines,290,origin,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,290,dest,OMA,343006.6325637459,-402442.5398354072
Southwest Airlines,291,origin,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,291,dest,ONT,-1614545.9907031525,-1046821.4894757676
Southwest Airlines,292,origin,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,292,dest,PDX,-1729571.0771865274,310444.7043324455
Southwest Airlines,293,origin,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,293,dest,PHL,2075929.4181951769,-255080.32292677445
Southwest Airlines,294,origin,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,294,dest,PHX,-1115699.3885834513,-1205089.0053395256
Southwest Airlines,295,origin,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,295,dest,PIT,1653058.7188770992,-301571.10045485134
Southwest Airlines,296,origin,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,296,dest,RDU,1892329.2704660424,-772779.4700067013
Southwest Airlines,297,origin,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,297,dest,SAN,-1603701.5452417962,-1199220.2306533586
Southwest Airlines,298,origin,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,298,dest,SAT,149495.41162521293,-1713236.8214802423
Southwest Airlines,299,origin,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,299,dest,SEA,-1650755.3926562539,505066.6320739882
Southwest Airlines,300,origin,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,300,dest,SFO,-1945640.7538789264,-556902.5127197708
Southwest Airlines,301,origin,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,301,dest,SJC,-1914820.4720456952,-595055.2286396603
Southwest Airlines,302,origin,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,302,dest,SLC,-1004609.4621734885,-395049.06406783813
Southwest Airlines,303,origin,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,303,dest,SMF,-1850472.0747063856,-458086.04301328777
Southwest Airlines,304,origin,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,304,dest,SNA,-1646508.559850192,-1083248.598617272
Southwest Airlines,305,origin,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,305,dest,STL,834066.6669227502,-646449.0468188728
Southwest Airlines,306,origin,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,306,dest,TPA,1720329.790563932,-1713285.848456208
Southwest Airlines,307,origin,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,307,dest,TUL,369902.00173730054,-968710.335093024
Southwest Airlines,308,origin,DCA,1959959.090984065,-409479.41835946374
Southwest Airlines,308,dest,ATL,1438837.9937618312,-1129310.979486318
Southwest Airlines,309,origin,DCA,1959959.090984065,-409479.41835946374
Southwest Airlines,309,dest,AUS,225823.07315140465,-1638702.7618488022
Southwest Airlines,310,origin,DCA,1959959.090984065,-409479.41835946374
Southwest Airlines,310,dest,BNA,1193955.4135102862,-891176.9680870201
Southwest Airlines,311,origin,DCA,1959959.090984065,-409479.41835946374
Southwest Airlines,311,dest,CMH,1445821.7184349983,-405735.9494879742
Southwest Airlines,312,origin,DCA,1959959.090984065,-409479.41835946374
Southwest Airlines,312,dest,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,313,origin,DCA,1959959.090984065,-409479.41835946374
Southwest Airlines,313,dest,FLL,1989416.8668556917,-1869685.279595282
Southwest Airlines,314,origin,DCA,1959959.090984065,-409479.41835946374
Southwest Airlines,314,dest,HOU,460280.73628586193,-1689712.830489488
Southwest Airlines,315,origin,DCA,1959959.090984065,-409479.41835946374
Southwest Airlines,315,dest,IND,1166867.010981104,-490339.71160834696
Southwest Airlines,316,origin,DCA,1959959.090984065,-409479.41835946374
Southwest Airlines,316,dest,MCI,455074.4312943624,-619331.8913740775
Southwest Airlines,317,origin,DCA,1959959.090984065,-409479.41835946374
Southwest Airlines,317,dest,MCO,1829771.2698870576,-1638824.7811905802
Southwest Airlines,318,origin,DCA,1959959.090984065,-409479.41835946374
Southwest Airlines,318,dest,MDW,1011185.7905791268,-281702.30650750065
Southwest Airlines,319,origin,DCA,1959959.090984065,-409479.41835946374
Southwest Airlines,319,dest,MKE,980769.513678976,-155418.02245427898
Southwest Airlines,320,origin,DCA,1959959.090984065,-409479.41835946374
